source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON 230621 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2023-06-21 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-21,BPNS_Wa_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,low_tide,,20.04,4,0.25,0.25,20,20,NA,false,Apstein,WaSOP2,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_234
EMOBON 230621 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2023-06-21 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2023-06-21,BPNS_Wa_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,20,20,NA,false,Apstein,WaSOP2,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_235
EMOBON 230621 BPNS Wa 200 R1,EMOBON metagenome water sample from station BPNS collected on 2023-06-21 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-21,BPNS_Wa_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,low_tide,,20.04,1,0.25,0.25,200,200,NA,false,WP2,WaSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_236
EMOBON 230621 BPNS Wa 200 R2,EMOBON metagenome water sample from station BPNS collected on 2023-06-21 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-21,BPNS_Wa_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,low_tide,,20.04,2,0.25,0.25,200,200,NA,false,WP2,WaSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_237
EMOBON 230621 BPNS Wa 200 R3,EMOBON metagenome water sample from station BPNS collected on 2023-06-21 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-21,BPNS_Wa_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,low_tide,,20.04,3,0.25,0.25,200,200,NA,false,WP2,WaSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_238
EMOBON 230621 BPNS Wa 200 R4,EMOBON metagenome water sample from station BPNS collected on 2023-06-21 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-06-21,BPNS_Wa_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,low_tide,,20.04,4,0.25,0.25,200,200,NA,false,WP2,WaSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_239
EMOBON 230621 BPNS Wa 200 Blank,EMOBON metagenome water sample from station BPNS collected on 2023-06-21 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2023-06-21,BPNS_Wa_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,200,200,NA,false,WP2,WaSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_240
EMOBON 230817 BPNS Wa 3 R1,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,1,8,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,2023-09-12,2023-09-14,-70,,,,,,EMOBON_BPNS_Wa_241
EMOBON 230817 BPNS Wa 3 R2,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,2,8,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,2023-09-12,2023-09-14,-70,,,,,,EMOBON_BPNS_Wa_242
EMOBON 230817 BPNS Wa 3 R3,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,3,8,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_243
EMOBON 230817 BPNS Wa 3 R4,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,4,8,0.5,3-200,3,200,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_244
EMOBON 230817 BPNS Wa 3 Blank,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 3-200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,,NA,blank_1,8,0.05,3-200,3,200,false,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_245
EMOBON 230817 BPNS Wa 0.2 R1,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,1,8,0.5,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,2023-09-12,2023-09-14,-70,,,,,,EMOBON_BPNS_Wa_246
EMOBON 230817 BPNS Wa 0.2 R2,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,2,8,0.5,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,2023-09-12,2023-09-14,-70,,,,,,EMOBON_BPNS_Wa_247
EMOBON 230817 BPNS Wa 0.2 R3,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,3,8,0.5,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_248
EMOBON 230817 BPNS Wa 0.2 R4,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,4,8,0.5,0.2-3,0.2,3,true,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_249
EMOBON 230817 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 0.2-3um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,,NA,blank_1,8,0.05,0.2-3,0.2,3,false,Niskin Bottle,WaSOP1,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_250
EMOBON 230817 BPNS Wa 20 R1,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,1,0.25,0.25,20,20,NA,false,Apstein,WaSOP2,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_251
EMOBON 230817 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,2,0.25,0.25,20,20,NA,false,Apstein,WaSOP2,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_252
EMOBON 230817 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,3,0.25,0.25,20,20,NA,false,Apstein,WaSOP2,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_253
EMOBON 230817 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,4,0.25,0.25,20,20,NA,false,Apstein,WaSOP2,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_254
EMOBON 230817 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 20um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,20,20,NA,false,Apstein,WaSOP2,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_255
EMOBON 230817 BPNS Wa 200 R1,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,1,0.25,0.1,200,200,NA,false,WP2,WaSOP3,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_256
EMOBON 230817 BPNS Wa 200 R2,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,2,0.25,0.1,200,200,NA,false,WP2,WaSOP3,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_257
EMOBON 230817 BPNS Wa 200 R3,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,3,0.25,0.1,200,200,NA,false,WP2,WaSOP3,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_258
EMOBON 230817 BPNS Wa 200 R4,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,flood_tide,,22.83,4,0.25,0.1,200,200,NA,false,WP2,WaSOP3,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_259
EMOBON 230817 BPNS Wa 200 Blank,EMOBON metagenome water sample from station BPNS collected on 2023-08-17 size fraction 200um,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2023-08-17,BPNS_Wa_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,200,200,NA,false,WP2,WaSOP3,NA,2023-08-17,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_Wa_260
